SeriousDlqin2yrs,age,NumberOfTime3059DaysPastDueNotWorse,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime6089DaysPastDueNotWorse,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,DebtRatio,credit_score
1.0,47,1,7000.0,18,0,2,0,2.0,0.044358519,0.242679617,684
1.0,78,2,2500.0,7,0,0,0,0.0,0.244785382,0.317473011,695
1.0,28,0,1920.0,1,1,0,0,2.0,0.9999999,0.167621031,669
1.0,40,3,1600.0,6,1,1,2,1.0,0.983008496,1.069331668,712
1.0,61,2,4250.0,15,0,3,1,0.0,0.176889956,1.220889203,739
1.0,39,1,4550.0,1,0,0,0,2.0,0.9999999,0.034058449,701
1.0,39,4,9166.0,6,1,0,1,2.0,0.982514571,0.071997382,725
1.0,44,4,1458.0,16,0,1,0,0.0,1.011089051,1.259766964,724
1.0,27,0,7000.0,4,0,0,2,3.0,0.7419204840000001,0.070418512,745
1.0,36,0,7650.0,11,0,2,1,5.0,0.123717472,0.2083387789999999,701
1.0,40,2,39964.0,7,0,1,0,1.0,0.992006395,0.049568372,663
1.0,67,2,14583.0,15,0,2,0,1.0,0.860953777,0.435065826,675
1.0,48,4,7300.0,7,0,2,2,1.0,0.92704265,0.412820162,755
1.0,51,1,4249.0,10,0,1,0,1.0,0.8820638820000001,0.498117647,739
1.0,49,3,5220.0,10,2,1,0,3.0,0.639439567,0.919364106,746
1.0,70,0,1933.0,4,0,0,0,1.0,0.956886461,0.1799379519999999,751
1.0,52,0,6000.0,22,0,1,0,0.0,0.698265087,0.321279787,673
1.0,55,1,7968.0,21,0,1,2,0.0,1.055625509,0.46831472,708
1.0,30,3,3200.0,2,2,0,0,2.0,0.99036085,0.040612309,754
1.0,45,0,7600.0,13,0,1,0,2.0,0.419186106,0.587948954,736
1.0,35,2,5000.0,6,0,0,0,0.0,0.048878042,0.097580484,748
1.0,71,2,7000.0,22,0,1,0,1.0,0.952818991,0.820882731,685
1.0,48,1,3486.0,10,0,1,1,2.0,0.904968271,0.497275595,739
1.0,41,1,6900.0,18,0,7,2,0.0,0.542314335,2.6393276340000003,720
1.0,24,0,1800.0,0,3,0,0,1.0,0.9999999,0.068850639,685
1.0,55,0,12159.0,3,2,1,0,0.0,0.9999999,0.351973684,756
1.0,45,4,6416.0,9,1,0,1,3.0,0.0,0.228611501,744
1.0,61,0,9125.0,3,0,0,0,0.0,0.446267499,0.03583169,762
1.0,24,0,1790.0,3,0,0,0,0.0,0.521478521,0.008375209,694
1.0,52,0,4610.0,7,0,2,0,0.0,0.316001677,1.147690306,711
1.0,73,0,2760.0,10,0,2,1,0.0,0.51590416,0.888808403,675
1.0,27,2,3640.0,9,0,0,0,0.0,0.142594054,0.365284263,747
1.0,58,2,7000.0,9,0,0,0,2.0,1.014780038,0.267247536,721
1.0,52,4,9000.0,10,0,0,1,2.0,0.741311926,0.216975892,682
1.0,45,0,4000.0,6,6,0,1,2.0,0.9999999,0.357910522,705
1.0,74,3,2923.0,5,0,0,0,0.0,0.756157035,0.2329001369999999,764
1.0,64,5,7725.0,11,1,2,0,3.0,0.072212193,0.334455087,712
1.0,39,1,6916.0,20,1,2,1,1.0,1.192563569,0.943906318,753
1.0,63,1,11800.0,5,0,1,0,0.0,0.944315877,0.258367935,683
1.0,46,0,4822.0,7,0,1,0,4.0,0.0,0.2778353719999999,683
1.0,72,2,4333.0,3,2,0,0,2.0,0.6067864270000001,0.223811721,667
1.0,49,1,6300.0,11,0,1,0,4.0,0.35258342,0.275987938,765
1.0,51,0,9850.0,7,0,1,0,0.0,0.0,0.132575373,693
1.0,43,2,8050.0,13,0,6,0,4.0,0.434922911,1.239349149,699
1.0,51,1,17000.0,3,1,0,0,6.0,0.9999999,0.070289983,752
1.0,33,0,3500.0,5,1,0,1,0.0,0.774580602,0.225078549,742
1.0,42,1,32000.0,9,0,2,0,1.0,0.174757794,0.212087122,666
1.0,37,0,7650.0,11,0,2,0,2.0,0.910584194,0.408966148,714
1.0,27,0,1280.0,6,0,0,1,1.0,6.19e-06,0.478532397,692
1.0,67,3,6501.0,10,0,2,0,0.0,0.231758938,0.2494617039999999,671
1.0,63,0,8000.0,18,0,2,0,0.0,0.019167476,0.290338708,736
1.0,61,4,1808.0,8,3,1,2,0.0,0.108095952,1.075732449,700
1.0,57,0,3501.0,0,1,0,0,0.0,0.9999999,0.0,766
1.0,51,0,10000.0,26,0,3,0,3.0,0.019947813,0.531446855,757
1.0,33,0,4800.0,5,0,1,0,1.0,0.0231981029999999,0.398042075,684
1.0,44,0,4000.0,10,2,1,0,0.0,0.996254682,0.3684078979999999,672
1.0,70,1,2979.0,6,0,0,0,0.0,0.020616011,0.129865772,748
1.0,42,0,6500.0,6,0,1,0,0.0,0.011478065,0.327949546,706
1.0,45,4,6000.0,11,0,2,2,0.0,0.8374320479999999,0.823696051,670
1.0,26,1,2800.0,5,0,0,0,0.0,0.533716932,0.197786505,765
1.0,43,0,5081.0,7,0,2,1,0.0,0.135572885,0.339039748,729
1.0,63,0,6100.0,1,2,1,0,0.0,0.9999999,0.294705786,666
1.0,46,4,4800.0,9,0,1,1,2.0,0.514925787,0.44699021,681
1.0,32,0,4300.0,13,0,0,0,0.0,0.913719216,0.375261567,669
1.0,32,1,2875.0,3,0,0,2,0.0,0.8236331570000001,0.063282337,682
1.0,43,1,9383.0,7,0,0,0,0.0,1.041545707,0.119352089,728
1.0,31,0,4200.0,5,0,0,0,0.0,0.9999999,0.084741728,752
1.0,49,7,8783.0,17,1,2,1,1.0,0.5433311279999999,0.386156648,752
1.0,32,2,3740.0,6,2,1,1,2.0,0.914834066,0.414862336,760
1.0,66,1,3166.0,14,1,2,1,0.0,0.812318607,0.192453426,681
1.0,64,2,4833.0,23,0,2,0,0.0,0.7798921659999999,0.420976417,760
1.0,53,1,7500.0,14,2,0,0,0.0,0.139256255,0.039461405,712
1.0,34,0,6369.0,7,2,0,2,2.0,0.966004533,0.165463108,669
1.0,52,4,3200.0,13,1,2,1,0.0,0.969206159,1.821305842,692
1.0,25,0,2221.0,5,1,0,0,0.0,0.927338783,0.2011701169999999,746
1.0,46,2,5200.0,9,2,2,0,0.0,0.777400128,0.40223034,756
1.0,39,0,2308.0,15,0,1,0,1.0,0.514353049,0.984408835,725
1.0,68,0,2770.0,10,0,1,0,0.0,0.5020958329999999,0.387224829,686
1.0,65,0,5295.0,6,3,1,1,0.0,0.272942745,0.712990937,676
1.0,31,2,2600.0,3,3,0,0,0.0,0.0,0.331795463,731
1.0,48,0,6250.0,5,0,1,1,0.0,0.99191193,0.599584067,714
1.0,36,0,1500.0,8,0,1,0,1.0,0.0,0.620919387,673
1.0,38,0,2000.0,5,0,0,0,0.0,1.002997003,0.807596202,707
1.0,30,4,5758.0,8,2,2,0,0.0,1.114968064,0.320020837,736
1.0,54,1,2600.0,6,1,1,0,0.0,0.9999999,0.317185698,733
1.0,27,1,2047.0,4,0,0,0,1.0,0.811382426,0.3334960939999999,673
1.0,66,0,5666.0,14,0,3,0,0.0,0.83770214,0.935768484,737
1.0,51,0,4000.0,2,2,0,0,1.0,0.9999999,0.192451887,678
1.0,28,2,4000.0,14,0,2,0,0.0,0.336897337,0.545613597,751
1.0,33,0,5000.0,7,2,1,0,0.0,1.061938062,0.7672465509999999,748
1.0,63,1,7378.0,6,0,1,0,0.0,0.759312034,0.244748611,676
1.0,59,2,3000.0,3,1,1,1,0.0,0.982252218,0.67844052,708
1.0,53,0,9800.0,13,1,3,0,0.0,0.748427843,0.561371289,703
1.0,62,3,3380.0,12,1,0,0,1.0,0.064546488,0.0144927539999999,747
1.0,49,1,7416.0,18,0,3,1,0.0,0.069174204,0.521504651,673
1.0,42,1,6833.0,13,0,1,0,2.0,0.591321334,0.389230319,755
1.0,42,3,2585.0,9,3,1,0,0.0,1.584009994,0.299690642,682
1.0,70,1,1600.0,5,1,0,0,0.0,0.1046362909999999,0.026858214,675
1.0,36,0,10600.0,22,0,2,0,1.0,0.101045781,0.478634091,753
1.0,49,0,3300.0,2,0,0,1,3.0,0.950166113,0.098757952,681
1.0,90,2,7000.0,11,0,0,1,0.0,0.079293081,0.027710327,674
1.0,42,2,5333.0,6,0,2,0,0.0,0.828421293,0.428946382,676
1.0,59,1,3000.0,5,0,0,0,0.0,1.030138552,0.205264912,669
1.0,36,6,4000.0,3,1,2,1,1.0,0.9999999,0.8007998000000001,741
1.0,72,0,4760.0,8,0,1,0,0.0,0.640925112,0.6876706570000001,709
1.0,65,5,17050.0,17,1,2,1,1.0,0.944276737,0.436572635,663
1.0,35,0,2650.0,5,0,1,0,0.0,0.9999999,0.4013579779999999,752
1.0,44,0,2600.0,2,0,0,0,3.0,0.9999999,0.019223376,699
1.0,65,1,11056.0,8,0,2,0,3.0,0.6621388429999999,0.24183775,726
1.0,53,7,3430.0,13,3,1,4,0.0,0.888211179,0.478577674,759
1.0,53,4,234600.0,17,1,6,1,0.0,0.0,0.0505326059999999,722
1.0,59,2,4079.0,6,1,0,0,0.0,0.107280963,0.006617647,700
1.0,42,0,10300.0,23,0,4,0,4.0,0.748748416,0.566644015,686
1.0,36,0,4510.0,15,0,1,0,0.0,0.2309774839999999,0.606960763,730
1.0,40,0,6400.0,1,1,0,0,3.0,0.9999999,0.0042180909999999,728
1.0,87,0,3651.0,6,0,0,0,0.0,0.015720839,0.002464403,704
1.0,23,0,3745.0,7,0,0,1,0.0,1.001998002,0.134276562,744
1.0,40,1,12977.0,5,0,1,0,0.0,0.740518962,0.153105255,741
1.0,58,0,7416.0,3,0,1,0,0.0,0.070083712,0.203856006,659
1.0,47,0,10700.0,11,0,3,0,0.0,0.345515504,0.601345669,675
1.0,41,1,8000.0,4,1,2,1,1.0,0.0,0.526684164,695
1.0,33,2,9500.0,5,1,1,0,1.0,0.295633818,0.266919272,702
1.0,51,0,2784.0,8,0,0,0,3.0,0.647167057,0.50448833,767
1.0,59,0,7900.0,4,0,0,0,1.0,0.484653819,0.106695355,710
1.0,39,0,8048.0,21,0,2,0,2.0,0.365023081,0.727171077,734
1.0,59,0,20900.0,10,0,3,0,2.0,0.013060343,0.582555859,755
1.0,33,0,3197.0,7,0,0,0,0.0,0.122221498,0.242651657,722
1.0,45,1,2700.0,3,4,0,1,2.0,1.610556348,0.207700852,668
1.0,35,0,7631.0,10,0,1,0,1.0,0.7834713329999999,0.25379979,672
1.0,51,0,10605.0,17,0,2,0,1.0,0.937872733,0.634169338,722
1.0,63,0,11250.0,9,0,2,0,1.0,0.031676398,0.5540840810000001,720
1.0,57,2,10200.0,10,0,1,0,1.0,0.5578480720000001,0.314969121,719
1.0,53,1,1600.0,2,4,0,0,0.0,0.9999999,0.21299188,763
1.0,44,0,5000.0,1,0,0,1,0.0,0.9999999,0.077184563,750
1.0,47,1,6000.0,3,2,1,0,2.0,0.638994092,0.3946009,727
1.0,44,0,12000.0,7,1,2,1,3.0,0.1481310569999999,0.293308891,744
1.0,78,0,4000.0,16,1,0,0,0.0,0.031585449,0.013746563,677
1.0,56,0,4440.0,2,1,0,1,2.0,0.601914012,0.05291601,673
1.0,76,1,12010.0,12,0,2,0,0.0,0.398446385,0.141287153,677
1.0,60,0,4234.0,18,0,0,0,0.0,0.313589624,0.225265643,669
1.0,51,3,4741.0,6,1,1,1,0.0,0.72927242,0.235343737,749
1.0,44,1,2000.0,11,0,1,0,3.0,0.97029703,0.55922039,683
1.0,50,0,15000.0,11,0,2,1,2.0,1.052731576,0.431104593,684
1.0,63,2,3557.0,10,0,2,0,0.0,0.9999999,0.600337268,670
1.0,53,6,12800.0,4,1,0,1,0.0,2.020881671,0.110772596,737
1.0,52,0,20000.0,11,0,2,0,3.0,0.415843069,0.313234338,698
1.0,36,2,1350.0,9,0,0,0,1.0,0.817204301,0.276831976,748
1.0,48,4,8600.0,21,0,2,1,3.0,0.549525197,0.744913382,729
1.0,40,1,2400.0,8,1,1,4,2.0,1.072618254,0.259891712,696
1.0,27,1,4500.0,6,0,0,0,0.0,0.448651924,0.075538769,748
1.0,56,0,5147.0,2,1,0,1,0.0,0.9999999,0.08003108,764
1.0,36,0,5833.0,8,0,1,0,0.0,0.595090332,0.2754542339999999,723
1.0,43,1,2640.0,8,1,0,0,0.0,0.092877968,0.244604317,719
1.0,38,1,2500.0,10,0,0,1,0.0,0.3502518839999999,0.830067973,732
1.0,38,1,3433.0,5,0,1,1,2.0,0.206852876,0.417880023,677
1.0,28,2,2903.0,5,0,0,0,1.0,1.062839189,0.424242424,758
1.0,42,3,6300.0,18,0,0,0,3.0,0.496942483,0.212347246,710
1.0,30,0,4000.0,10,0,1,0,0.0,0.3387275979999999,0.498375406,683
1.0,41,0,4250.0,16,0,3,0,3.0,0.0068252819999999,0.145989179,661
1.0,28,1,2100.0,3,0,0,0,0.0,0.2518856339999999,0.284626368,753
1.0,54,4,3558.0,3,1,1,2,2.0,0.9999999,0.411070525,745
1.0,42,0,3000.0,6,0,0,0,0.0,0.078434773,0.250249917,758
1.0,28,1,2800.0,12,0,0,0,2.0,0.413305474,0.1192431269999999,706
1.0,57,0,5000.0,6,0,0,0,0.0,0.999000999,0.120375925,686
1.0,40,1,5960.0,9,0,2,0,3.0,0.127916552,0.398087569,674
1.0,36,98,3275.0,0,98,0,98,2.0,0.9999999,0.007936508,702
1.0,39,1,2500.0,7,0,1,0,0.0,0.518839713,0.661335466,712
1.0,44,0,15000.0,6,0,1,0,2.0,0.523555641,0.237584161,720
1.0,29,0,3861.0,4,0,2,0,1.0,0.9999999,0.516571724,731
1.0,59,3,11166.0,7,5,1,2,0.0,0.91160442,0.775678338,747
1.0,50,2,3200.0,6,2,0,2,3.0,0.99240076,0.424242424,710
1.0,41,0,7900.0,17,0,1,0,3.0,0.697762332,0.527148462,698
1.0,48,0,4500.0,9,2,0,0,1.0,0.993742348,0.438124861,734
1.0,56,3,4658.0,16,0,3,0,0.0,0.05957738,0.667954497,659
1.0,43,1,4350.0,1,0,0,0,2.0,1.857819905,0.017697081,680
1.0,62,0,4664.0,12,0,2,0,0.0,0.548682969,0.574062165,687
1.0,54,1,5000.0,10,0,1,0,0.0,0.636307407,0.515296941,762
1.0,63,6,9466.0,14,0,0,1,0.0,0.255755131,0.103200592,670
1.0,55,3,7500.0,10,1,0,0,0.0,0.979085268,0.3638181579999999,696
1.0,51,1,2630.0,14,0,0,0,0.0,0.26127292,0.242493349,734
1.0,32,0,1800.0,4,1,0,2,2.0,1.034353529,0.43420322,685
1.0,32,1,1211.0,3,0,0,0,1.0,0.9999999,0.372937294,674
1.0,43,0,5300.0,5,3,0,2,1.0,0.774788624,0.18751179,751
1.0,43,1,8098.0,6,0,0,1,0.0,0.016814976,0.029509816,665
1.0,37,0,6666.0,9,0,2,0,3.0,0.21301007,0.741112944,755
1.0,43,0,14000.0,10,0,2,0,3.0,0.32733668,0.521534176,727
1.0,30,0,2000.0,6,0,0,0,0.0,1.228506141,0.31884058,757
1.0,58,0,3800.0,4,0,2,0,3.0,0.9999999,0.527492765,687
1.0,41,1,8567.0,2,1,0,1,3.0,0.9999999,0.055322129,746
1.0,59,1,4000.0,9,0,0,0,3.0,0.118334533,0.2011997,746
1.0,42,0,4962.0,3,0,1,0,0.0,0.0,0.261736853,695
1.0,36,1,4800.0,5,2,1,0,3.0,0.9999999,0.299729223,669
1.0,53,0,3333.0,14,0,2,0,2.0,0.28915456,0.149190162,667
1.0,25,1,2334.0,0,0,0,0,0.0,0.9999999,0.065524625,725
1.0,33,0,7084.0,12,0,2,0,0.0,0.683047168,0.530698659,670
1.0,43,2,7120.0,0,3,0,0,2.0,0.9999999,0.058418761,749
1.0,47,0,10000.0,10,0,2,1,1.0,0.63545461,0.455454455,764
1.0,46,4,5600.0,5,0,0,1,6.0,0.9999999,0.362792359,689
1.0,31,0,2357.0,3,0,0,0,2.0,0.534109817,0.0229007629999999,678
1.0,49,0,8083.0,12,0,2,0,1.0,0.961456881,0.653884216,670
1.0,56,2,8897.0,7,0,1,0,0.0,0.417311018,0.154978647,682
1.0,56,0,3833.0,2,7,0,1,0.0,0.9999999,0.4214919139999999,727
1.0,56,1,4166.0,19,0,2,1,2.0,0.070384351,0.879529638,755
1.0,33,3,2000.0,10,0,0,1,0.0,0.035458478,0.296351824,733
1.0,39,6,6524.0,14,1,2,0,2.0,1.005228758,0.241072797,722
1.0,72,2,4666.0,11,0,3,0,0.0,0.290054112,0.74351832,701
1.0,43,1,3200.0,6,2,0,1,1.0,0.9999999,0.28022493,673
1.0,22,0,1600.0,1,0,0,0,0.0,0.9999999,0.234853217,726
1.0,33,1,3280.0,2,1,0,0,0.0,0.9999999,0.13197196,676
1.0,49,1,2025.0,1,1,0,0,1.0,1.5298804780000002,0.005429418,747
1.0,49,3,5900.0,3,7,1,1,2.0,0.9999999,0.256566684,668
1.0,54,2,5163.0,6,1,0,0,1.0,0.9999999,0.558675445,696
1.0,34,0,3500.0,4,1,1,0,2.0,1.007801073,0.525849757,681
1.0,62,0,1162.0,8,0,3,0,0.0,0.035860591,2.291487532,741
1.0,33,2,2400.0,13,0,0,0,0.0,0.883288255,0.510620575,679
1.0,26,1,3500.0,4,0,0,0,0.0,0.245433942,0.171950871,673
1.0,49,2,12350.0,6,0,2,0,0.0,0.906241556,0.154886244,659
1.0,32,0,7500.0,3,1,0,0,0.0,0.9999999,0.026263165,745
1.0,38,3,12500.0,5,0,1,0,3.0,1.008832843,0.3166946639999999,719
1.0,33,0,3600.0,6,0,2,1,0.0,0.017988008,0.5331852260000001,704
1.0,29,0,2000.0,15,0,0,0,1.0,0.688084748,0.7441279359999999,702
1.0,40,0,7833.0,9,0,2,0,2.0,0.300300967,0.529486852,728
1.0,35,0,5000.0,8,0,0,1,2.0,0.613650413,0.25934813,688
1.0,43,0,3000.0,7,1,1,4,2.0,1.071798668,0.67410863,731
1.0,52,0,2000.0,9,0,2,1,0.0,0.903946248,1.7061469269999998,683
1.0,32,0,7000.0,7,0,2,0,0.0,0.03685028,0.506070561,693
1.0,37,2,8573.0,12,0,2,0,0.0,0.748652685,0.625495685,672
1.0,41,1,5700.0,5,4,0,0,3.0,0.928407159,0.190317488,682
1.0,56,1,4333.0,9,0,1,0,1.0,0.0431734609999999,0.155514536,694
1.0,62,0,1425.0,8,1,1,0,1.0,0.9999999,0.8737727909999999,742
1.0,55,3,3250.0,6,0,0,2,1.0,0.339294728,0.042756075,704
1.0,42,1,4000.0,8,2,1,4,0.0,2.297612046,0.806048488,746
1.0,43,3,3330.0,13,0,1,0,0.0,0.904925085,0.677574302,733
1.0,40,2,1499.0,2,1,0,0,1.0,0.9999999,0.434666667,676
1.0,50,0,9881.0,12,0,1,0,1.0,0.383482329,0.525298523,691
1.0,52,0,7000.0,18,0,4,0,1.0,0.8602419840000001,0.113398086,744
1.0,44,2,3550.0,7,0,1,1,2.0,0.991440799,0.482680935,757
1.0,63,0,2833.0,1,1,0,0,0.0,0.9999999,0.160550459,747
1.0,45,5,7100.0,7,0,1,0,1.0,0.7292725609999999,0.376989156,740
1.0,38,1,4400.0,5,0,0,0,0.0,0.1738261739999999,0.090888434,715
1.0,36,2,5000.0,10,0,1,1,2.0,0.042164324,0.394921016,752
1.0,45,2,9120.0,13,0,6,0,2.0,0.7661266090000001,0.8029821290000001,666
1.0,50,5,16078.0,15,3,0,0,2.0,0.92371926,0.1681074689999999,704
1.0,36,1,3466.0,1,0,0,0,0.0,0.9999999,0.0614364,686
1.0,50,1,8716.0,14,0,1,0,0.0,0.480211382,0.406906046,742
1.0,35,4,3020.0,8,2,0,0,0.0,0.842674533,0.446209864,736
1.0,57,3,27000.0,15,0,0,0,0.0,0.039865824,0.070738121,662
1.0,47,2,8333.0,9,0,0,0,1.0,0.771467572,0.268178546,727
1.0,34,0,4536.0,6,0,0,0,1.0,0.189351331,0.2730879439999999,670
1.0,34,2,2000.0,3,1,0,0,0.0,0.011745503,0.190904548,757
1.0,49,0,2800.0,5,0,2,0,0.0,0.9999999,0.7193859340000001,670
1.0,35,0,9750.0,16,0,2,0,2.0,0.1715360689999999,0.8245308170000001,754
1.0,43,0,3558.0,5,0,0,0,2.0,0.011638963,0.053385783,687
1.0,51,6,9600.0,12,0,1,0,2.0,1.007872061,0.338923029,696
1.0,61,0,4500.0,12,0,2,0,0.0,0.562347588,0.51210842,690
1.0,76,0,6340.0,14,0,6,0,0.0,0.228858908,0.509541082,741
1.0,32,0,2900.0,4,0,0,0,3.0,0.71058788,0.233023095,736
1.0,36,0,5000.0,9,0,4,0,1.0,0.0,0.680863827,750
1.0,31,0,4000.0,1,0,0,0,0.0,0.970149254,0.001249688,750
1.0,40,0,12000.0,19,2,3,11,0.0,0.878881177,0.605616199,665
1.0,46,1,3300.0,8,0,1,0,2.0,0.713950057,0.7437140259999999,719
1.0,49,2,13000.0,10,0,1,0,1.0,0.537157027,0.520729175,696
1.0,57,0,9560.0,19,0,6,0,0.0,0.029308142,0.6447024370000001,726
1.0,51,0,3528.0,3,3,0,0,0.0,0.8770764120000001,0.081326155,746
1.0,41,4,3000.0,9,0,0,1,1.0,0.991637124,0.350549817,706
1.0,44,1,2800.0,15,1,2,0,1.0,0.199426883,0.681542306,727
1.0,52,0,3045.0,6,0,0,0,0.0,0.013347263,0.005909389,703
1.0,34,0,11750.0,11,0,2,0,2.0,0.624961542,0.28320994,688
1.0,57,1,2000.0,4,2,1,2,2.0,1.056478405,0.40129935,672
1.0,65,3,7000.0,14,0,5,0,0.0,0.0553946929999999,0.87958863,698
1.0,26,0,2000.0,11,0,0,0,0.0,1.039946738,0.7841079459999999,685
1.0,39,1,4076.0,5,1,0,0,2.0,1.401197605,0.103507481,701
1.0,49,0,7000.0,8,0,2,0,3.0,0.841061684,0.562919583,677
1.0,61,0,11399.0,17,0,1,0,0.0,0.3602719789999999,0.277280702,756
1.0,57,1,9190.0,8,0,1,0,2.0,1.029725869,1.022630835,732
1.0,40,0,7700.0,10,0,1,0,2.0,0.474305505,0.320607713,681
1.0,50,0,2500.0,7,0,0,0,3.0,1.005293835,0.225109956,756
1.0,38,0,1600.0,6,0,2,0,0.0,0.520593606,1.808869457,759
1.0,33,1,3083.0,4,0,0,0,4.0,1.205980066,0.211738003,722
1.0,47,5,5000.0,5,0,0,1,2.0,0.997062684,0.227954409,723
1.0,29,1,2200.0,5,2,0,0,0.0,1.441860465,0.174920491,694
1.0,66,6,3916.0,15,0,0,1,0.0,0.103109328,0.180750574,692
1.0,86,1,5000.0,12,1,0,0,0.0,0.0,0.082983403,757
1.0,71,2,5514.0,14,1,1,1,0.0,0.7918858390000001,0.69356301,681
1.0,36,1,3993.0,10,0,0,0,1.0,0.7145356829999999,0.171757636,700
1.0,47,1,8000.0,3,0,1,0,2.0,0.219554611,0.1856017999999999,730
1.0,52,1,8900.0,15,0,3,0,2.0,0.644737806,0.7928322659999999,674
1.0,49,0,7122.0,7,0,0,0,0.0,0.876364287,0.429594272,699
1.0,30,0,5200.0,8,0,0,2,5.0,0.5401505,0.143818496,703
1.0,45,3,2305.0,10,0,0,0,2.0,1.063782107,0.257588899,730
1.0,24,0,1700.0,0,0,0,0,0.0,0.9999999,0.0,659
1.0,38,1,3076.0,1,0,0,1,0.0,0.9999999,0.0055248619999999,708
1.0,28,0,2400.0,6,0,0,0,0.0,0.9999999,0.254477301,757
1.0,48,0,3000.0,13,0,2,0,0.0,0.720252769,1.309563479,739
1.0,51,0,3644.0,1,0,0,0,0.0,1.086378738,0.032098765,725
1.0,29,1,9166.0,5,1,0,0,1.0,0.8041010000000001,0.127740809,738
1.0,67,1,2917.0,0,0,0,0,0.0,0.9999999,0.131939685,725
1.0,39,1,3532.0,3,3,1,0,0.0,0.9999999,0.440984999,707
1.0,44,1,6500.0,16,0,1,0,3.0,0.942867953,0.459621597,693
1.0,35,0,3200.0,1,1,0,0,1.0,0.9999999,0.0943455169999999,707
1.0,63,0,2917.0,9,0,0,0,0.0,0.626161305,0.529814942,754
1.0,40,0,6000.0,8,0,2,0,0.0,0.467536126,0.3887685389999999,703
1.0,62,0,5700.0,14,1,3,0,0.0,0.3921422029999999,0.7402210140000001,727
1.0,50,2,5256.0,1,0,0,1,0.0,0.9999999,0.128019783,706
1.0,33,1,3500.0,5,0,0,0,4.0,0.0,0.208226221,686
1.0,37,5,3708.0,17,0,5,0,0.0,1.003444362,2.173901321,716
1.0,50,1,16500.0,10,0,1,0,0.0,0.299128625,0.376583237,734
1.0,46,1,4431.0,3,1,1,1,2.0,0.9999999,0.350857401,682
1.0,57,0,5935.0,15,0,2,0,0.0,0.439440927,0.797506739,667
1.0,51,1,1400.0,16,0,3,0,1.0,0.0618728179999999,0.022041399,695
1.0,49,0,1600.0,15,0,0,0,0.0,0.011568401,0.572767021,697
1.0,35,1,2105.0,11,0,1,0,2.0,0.312162899,0.015337132,708
1.0,42,0,3710.0,4,2,1,3,2.0,1.053263043,0.442737807,683
1.0,48,2,2800.0,5,3,1,1,2.0,0.916900968,0.524455552,671
1.0,23,0,1500.0,2,0,0,0,0.0,0.991002999,0.204530313,683
1.0,37,0,6000.0,16,0,2,0,1.0,0.916297975,0.6013997670000001,675
1.0,40,2,22941.0,11,0,2,0,4.0,0.957289654,0.218812658,759
1.0,69,0,3300.0,9,1,3,0,0.0,0.0257662429999999,1.029385035,677
1.0,54,0,10416.0,11,0,2,0,2.0,0.0,0.378419891,728
1.0,79,0,2268.0,3,0,0,0,0.0,0.9999999,0.33230498,672
1.0,36,0,3600.0,5,0,2,0,0.0,0.906145847,0.4931963339999999,678
1.0,41,3,5500.0,10,2,2,2,2.0,0.001113592,0.699327395,670
1.0,35,0,12000.0,9,0,1,0,0.0,0.088828398,0.335305391,750
1.0,40,0,3200.0,10,0,0,0,2.0,0.069723888,0.037488285,694
1.0,33,1,9449.0,13,0,0,0,0.0,0.957921507,0.208359788,726
1.0,53,0,6000.0,8,1,1,0,0.0,0.188407008,0.160139977,756
1.0,29,3,8000.0,7,0,1,1,0.0,1.009996668,0.917010374,662
1.0,30,3,6500.0,13,0,2,1,1.0,0.7294077309999999,0.960929088,705
1.0,69,0,3500.0,19,2,2,0,0.0,0.291048264,0.114624393,758
1.0,36,0,4791.0,0,0,0,1,0.0,0.9999999,0.002504174,756
1.0,50,5,8000.0,12,0,0,0,0.0,0.990230259,0.265716785,740
1.0,33,1,4500.0,8,0,2,6,4.0,0.934208326,0.613197067,735
1.0,62,0,3017.0,2,1,0,0,1.0,0.9999999,0.100066269,695
1.0,45,0,9400.0,19,0,2,0,3.0,0.760447825,0.396766301,720
1.0,30,1,3600.0,4,0,0,0,0.0,1.0191626740000002,0.336850875,704
1.0,23,0,1450.0,2,0,0,0,0.0,0.1009990009999999,0.020675396,760
